num_items,time(s),algorithm
27600,0.3248585999999989,mergesort-deques
27600,0.3383756000000062,mergesort-pointers
27600,0.20583250000001385,quicksort-midpivot
27600,0.20311929999999734,quicksort-randpivot
27700,0.012182999999993172,builtin
27700,0.21166720000002215,mergesort-deques
27700,0.33654939999999556,mergesort-pointers
27700,0.2070621000000017,quicksort-midpivot
27700,0.297218799999996,quicksort-randpivot
27800,0.011791200000004665,builtin
27800,0.20716809999998986,mergesort-deques
27800,0.3384121999999934,mergesort-pointers
27800,0.22639870000000428,quicksort-midpivot
27800,0.20312570000001529,quicksort-randpivot
27900,0.012050500000015063,builtin
27900,0.20677660000001197,mergesort-deques
27900,0.3279593000000034,mergesort-pointers
27900,0.2048741999999777,quicksort-midpivot
27900,0.22748379999998747,quicksort-randpivot
28000,0.011677699999978586,builtin
28000,0.21485199999997917,mergesort-deques
28000,0.35241349999998306,mergesort-pointers
28000,0.22014519999999038,quicksort-midpivot
28000,0.214898699999992,quicksort-randpivot
28100,0.012462700000014593,builtin
28100,0.20590160000000424,mergesort-deques
28100,0.39423890000000483,mergesort-pointers
28100,0.27156120000000783,quicksort-midpivot
28100,0.23663519999999494,quicksort-randpivot
28200,0.011486499999989519,builtin
28200,0.20959550000000604,mergesort-deques
28200,0.3771539999999902,mergesort-pointers
28200,0.20917759999997543,quicksort-midpivot
28200,0.21302800000000843,quicksort-randpivot
28300,0.011490500000007842,builtin
28300,0.20926049999999918,mergesort-deques
28300,0.3254606999999794,mergesort-pointers
28300,0.3155476999999962,quicksort-midpivot
28300,0.37302230000000236,quicksort-randpivot
28400,0.012929499999984273,builtin
28400,0.27741629999999873,mergesort-deques
28400,0.4604342000000088,mergesort-pointers
28400,0.21479130000000168,quicksort-midpivot
28400,0.2466918000000078,quicksort-randpivot
28500,0.011649099999999635,builtin
28500,0.2161245000000065,mergesort-deques
28500,0.3623070999999811,mergesort-pointers
28500,0.1964394000000027,quicksort-midpivot
28500,0.23646259999998165,quicksort-randpivot
28600,0.01126869999998803,builtin
28600,0.21778190000000563,mergesort-deques
28600,0.3693172000000118,mergesort-pointers
28600,0.2131894999999986,quicksort-midpivot
28600,0.2241721000000041,quicksort-randpivot
28700,0.011274700000001303,builtin
28700,0.21997749999999883,mergesort-deques
28700,0.37807330000001116,mergesort-pointers
28700,0.2124498000000017,quicksort-midpivot
28700,0.23292490000000043,quicksort-randpivot
28800,0.011579099999977416,builtin
28800,0.21614449999998442,mergesort-deques
28800,0.3661506999999915,mergesort-pointers
28800,0.22380640000000085,quicksort-midpivot
28800,0.23503869999998983,quicksort-randpivot
28900,0.016617300000007162,builtin
28900,0.2363223999999775,mergesort-deques
28900,0.34966349999999125,mergesort-pointers
28900,0.24179270000001907,quicksort-midpivot
28900,0.22177960000001917,quicksort-randpivot
29000,0.01181059999998979,builtin
29000,0.2233703999999932,mergesort-deques
29000,0.38826260000001867,mergesort-pointers
29000,0.22179599999998345,quicksort-midpivot
29000,0.2302357000000086,quicksort-randpivot
29100,0.011672799999985273,builtin
29100,0.20581179999999222,mergesort-deques
29100,0.36986960000001545,mergesort-pointers
29100,0.24100469999999063,quicksort-midpivot
29100,0.23050560000001497,quicksort-randpivot
29200,0.011789499999991904,builtin
29200,0.2177492000000143,mergesort-deques
29200,0.3949685000000045,mergesort-pointers
29200,0.2297461999999939,quicksort-midpivot
29200,0.22512659999998164,quicksort-randpivot
29300,0.011711300000001756,builtin
29300,0.2326210999999887,mergesort-deques
29300,0.4398855000000026,mergesort-pointers
29300,0.3044778000000008,quicksort-midpivot
29300,0.24879649999999742,quicksort-randpivot
29400,0.012185699999974986,builtin
29400,0.22676549999999907,mergesort-deques
29400,0.36506520000000364,mergesort-pointers
29400,0.22125959999999623,quicksort-midpivot
29400,0.22851810000000228,quicksort-randpivot
29500,0.012643800000006422,builtin
29500,0.25511310000001686,mergesort-deques
29500,0.3690070000000105,mergesort-pointers
29500,0.27394339999997896,quicksort-midpivot
29500,0.23537439999998355,quicksort-randpivot
29600,0.011882599999978538,builtin
29600,0.234174199999984,mergesort-deques
29600,0.3756219999999928,mergesort-pointers
29600,0.23505080000001044,quicksort-midpivot
29600,0.21459870000001047,quicksort-randpivot
29700,0.011885100000000648,builtin
29700,0.21772279999999,mergesort-deques
29700,0.3855011999999931,mergesort-pointers
29700,0.21841320000001474,quicksort-midpivot
29700,0.24611980000000244,quicksort-randpivot
29800,0.012383999999997286,builtin
29800,0.2511122999999884,mergesort-deques
29800,0.3753430000000151,mergesort-pointers
29800,0.2317583999999897,quicksort-midpivot
29800,0.24391729999999257,quicksort-randpivot
29900,0.012753199999991693,builtin
29900,0.2182741999999962,mergesort-deques
29900,0.38458450000001676,mergesort-pointers
29900,0.24441269999999804,quicksort-midpivot
29900,0.2332046999999875,quicksort-randpivot
30000,0.012352800000002162,builtin
30000,0.22079859999999485,mergesort-deques
30000,0.40233200000000124,mergesort-pointers
30000,0.22524920000000748,quicksort-midpivot
30000,0.24276869999999917,quicksort-randpivot
30100,0.012762299999991455,builtin
30100,0.2246665000000121,mergesort-deques
30100,0.42284010000000194,mergesort-pointers
30100,0.23884709999998677,quicksort-midpivot
30100,0.22288389999999936,quicksort-randpivot
30200,0.012393699999989849,builtin
30200,0.21496989999999983,mergesort-deques
30200,0.41761440000001926,mergesort-pointers
30200,0.21684630000001448,quicksort-midpivot
30200,0.2563121000000024,quicksort-randpivot
30300,0.012974200000002156,builtin
30300,0.2408768999999893,mergesort-deques
30300,0.38984080000000176,mergesort-pointers
30300,0.24729370000000017,quicksort-midpivot
30300,0.23654250000001298,quicksort-randpivot
30400,0.012127499999991187,builtin
30400,0.22635569999999916,mergesort-deques
30400,0.3899327000000028,mergesort-pointers
30400,0.254010199999982,quicksort-midpivot
30400,0.2374110000000087,quicksort-randpivot
30500,0.011877199999986487,builtin
30500,0.2355402999999967,mergesort-deques
30500,0.4109649000000104,mergesort-pointers
30500,0.2579817000000162,quicksort-midpivot
30500,0.2818322999999907,quicksort-randpivot
30600,0.014466400000003432,builtin
30600,0.28158769999998867,mergesort-deques
30600,0.4253637999999853,mergesort-pointers
30600,0.23103199999999902,quicksort-midpivot
30600,0.22794569999999226,quicksort-randpivot
30700,0.013361800000012636,builtin
30700,0.23917700000001219,mergesort-deques
30700,0.3986976999999854,mergesort-pointers
30700,0.25109090000000833,quicksort-midpivot
30700,0.27455380000000673,quicksort-randpivot
30800,0.015428600000007009,builtin
30800,0.2603801000000203,mergesort-deques
30800,0.7394458999999927,mergesort-pointers
30800,0.38622899999998594,quicksort-midpivot
30800,0.34767109999998524,quicksort-randpivot
30900,0.02355649999998377,builtin
30900,0.30482430000000704,mergesort-deques
30900,0.4502606000000071,mergesort-pointers
30900,0.24282990000000382,quicksort-midpivot
30900,0.284258699999981,quicksort-randpivot
31000,0.013999799999993456,builtin
31000,0.248002299999996,mergesort-deques
31000,0.4174197000000106,mergesort-pointers
31000,0.24693010000001436,quicksort-midpivot
31000,0.26732920000000604,quicksort-randpivot
31100,0.01304890000000114,builtin
31100,0.2606049999999982,mergesort-deques
31100,0.6390215000000126,mergesort-pointers
31100,0.2616999999999905,quicksort-midpivot
31100,0.24852169999999774,quicksort-randpivot
31200,0.012800099999992653,builtin
31200,0.24223470000001157,mergesort-deques
31200,0.41217840000001615,mergesort-pointers
31200,0.23676340000000096,quicksort-midpivot
31200,0.2578551999999945,quicksort-randpivot
31300,0.012688599999989947,builtin
31300,0.2457849999999837,mergesort-deques
31300,0.40097930000001725,mergesort-pointers
31300,0.22068310000000224,quicksort-midpivot
31300,0.2351449999999886,quicksort-randpivot
31400,0.013227900000003956,builtin
31400,0.27613700000000563,mergesort-deques
31400,0.4276859000000002,mergesort-pointers
31400,0.238455799999997,quicksort-midpivot
31400,0.2356604999999945,quicksort-randpivot
31500,0.013359000000008336,builtin
31500,0.22925299999999993,mergesort-deques
31500,0.4461239999999975,mergesort-pointers
31500,0.22657630000000495,quicksort-midpivot
31500,0.2562618999999984,quicksort-randpivot
31600,0.012561900000008563,builtin
31600,0.21417100000002165,mergesort-deques
31600,0.43246129999999994,mergesort-pointers
31600,0.26011580000002255,quicksort-midpivot
31600,0.2743308999999954,quicksort-randpivot
31700,0.013484899999980371,builtin
31700,0.25339240000002405,mergesort-deques
31700,0.468578100000002,mergesort-pointers
31700,0.2765821999999787,quicksort-midpivot
31700,0.266752600000018,quicksort-randpivot
31800,0.01363179999998465,builtin
31800,0.42530069999997977,mergesort-deques
31800,0.4698449999999923,mergesort-pointers
31800,0.22412209999998822,quicksort-midpivot
31800,0.23835979999998358,quicksort-randpivot
31900,0.013373300000012023,builtin
31900,0.23186640000000125,mergesort-deques
31900,0.4091301999999928,mergesort-pointers
31900,0.2535235,quicksort-midpivot
31900,0.25096159999998235,quicksort-randpivot
32000,0.015449399999994284,builtin
32000,0.22768399999998223,mergesort-deques
32000,0.4493961000000013,mergesort-pointers
32000,0.3614038999999991,quicksort-midpivot
32000,0.29842640000001097,quicksort-randpivot
32100,0.013392000000010285,builtin
32100,0.3029668000000072,mergesort-deques
32100,0.4370409999999936,mergesort-pointers
32100,0.2401296999999829,quicksort-midpivot
32100,0.26057760000000485,quicksort-randpivot
32200,0.013027399999998579,builtin
32200,0.2299634000000026,mergesort-deques
32200,0.4379786000000081,mergesort-pointers
32200,0.26707710000002294,quicksort-midpivot
32200,0.2369538000000091,quicksort-randpivot
32300,0.013634600000017372,builtin
32300,0.2736202000000105,mergesort-deques
32300,0.4307186999999999,mergesort-pointers
32300,0.23874030000001767,quicksort-midpivot
32300,0.28947990000000345,quicksort-randpivot
32400,0.014357700000005025,builtin
32400,0.25580730000001495,mergesort-deques
32400,0.4194056000000046,mergesort-pointers
32400,0.24504989999999793,quicksort-midpivot
32400,0.2532158999999865,quicksort-randpivot
32500,0.012771200000003091,builtin
32500,0.22492049999999608,mergesort-deques
32500,0.3959153999999785,mergesort-pointers
32500,0.23640190000000416,quicksort-midpivot
32500,0.2608113000000003,quicksort-randpivot
32600,0.012750799999992068,builtin
32600,0.21762209999999982,mergesort-deques
32600,0.43233209999999644,mergesort-pointers
32600,0.24165109999998435,quicksort-midpivot
32600,0.25854739999999765,quicksort-randpivot
32700,0.013249699999988707,builtin
32700,0.24839249999999424,mergesort-deques
32700,0.4261704999999836,mergesort-pointers
32700,0.25761320000000865,quicksort-midpivot
32700,0.2716086000000075,quicksort-randpivot
32800,0.013237100000026203,builtin
32800,0.23935750000001121,mergesort-deques
32800,0.41830919999998173,mergesort-pointers
32800,0.26365140000001475,quicksort-midpivot
32800,0.2457623999999896,quicksort-randpivot
32900,0.013837100000017699,builtin
32900,0.2293784999999957,mergesort-deques
32900,0.4591342999999881,mergesort-pointers
32900,0.25941100000000006,quicksort-midpivot
32900,0.23959719999999152,quicksort-randpivot
33000,0.013469999999983884,builtin
33000,0.23639899999997738,mergesort-deques
33000,0.41237689999999816,mergesort-pointers
33000,0.2533044999999845,quicksort-midpivot
33000,0.2584904999999935,quicksort-randpivot
33100,0.013778500000000804,builtin
33100,0.24301909999999793,mergesort-deques
33100,0.4209445000000187,mergesort-pointers
33100,0.2419808999999873,quicksort-midpivot
33100,0.27017329999998196,quicksort-randpivot
33200,0.013318400000002839,builtin
33200,0.226961799999998,mergesort-deques
33200,0.42737250000001836,mergesort-pointers
33200,0.2539263000000176,quicksort-midpivot
33200,0.24508510000001138,quicksort-randpivot
33300,0.015647799999982226,builtin
33300,0.24931490000000167,mergesort-deques
33300,0.45155779999998913,mergesort-pointers
33300,0.23728760000000193,quicksort-midpivot
33300,0.26850059999998166,quicksort-randpivot
33400,0.013414900000014995,builtin
33400,0.22292419999999424,mergesort-deques
33400,0.40387900000001764,mergesort-pointers
33400,0.2458452000000193,quicksort-midpivot
33400,0.27462769999999637,quicksort-randpivot
33500,0.013622400000002699,builtin
33500,0.24024919999999383,mergesort-deques
33500,0.44635910000002355,mergesort-pointers
33500,0.3938119000000029,quicksort-midpivot
33500,0.3187741999999787,quicksort-randpivot
33600,0.015637200000014673,builtin
33600,0.3137379000000067,mergesort-deques
33600,0.45021059999999125,mergesort-pointers
33600,0.2992392999999822,quicksort-midpivot
33600,0.30340400000000045,quicksort-randpivot
33700,0.014886600000011185,builtin
33700,0.2569370999999876,mergesort-deques
33700,0.4569330000000207,mergesort-pointers
33700,0.2813991000000158,quicksort-midpivot
33700,0.31106540000001814,quicksort-randpivot
33800,0.01473190000001523,builtin
33800,0.3164605999999992,mergesort-deques
33800,0.6754513999999858,mergesort-pointers
33800,0.3215611999999908,quicksort-midpivot
33800,0.3053548000000035,quicksort-randpivot
33900,0.015776900000020078,builtin
33900,0.2941537000000096,mergesort-deques
33900,0.4421177000000114,mergesort-pointers
33900,0.2572301000000152,quicksort-midpivot
33900,0.2712440999999899,quicksort-randpivot
34000,0.014732700000024579,builtin
34000,0.2739688000000058,mergesort-deques
34000,0.4624494999999911,mergesort-pointers
34000,0.2719807000000003,quicksort-midpivot
34000,0.3217224999999928,quicksort-randpivot
34100,0.01488729999999805,builtin
34100,0.2643778999999995,mergesort-deques
34100,0.45449090000002457,mergesort-pointers
34100,0.2802991000000077,quicksort-midpivot
34100,0.3319534000000033,quicksort-randpivot
34200,0.014924900000011121,builtin
34200,0.3230652999999961,mergesort-deques
34200,0.5770909000000017,mergesort-pointers
34200,0.3231773999999916,quicksort-midpivot
34200,0.2841588999999942,quicksort-randpivot
34300,0.014437100000009195,builtin
34300,0.2920622999999978,mergesort-deques
34300,0.5084368999999924,mergesort-pointers
34300,0.27728890000000206,quicksort-midpivot
34300,0.2999839999999949,quicksort-randpivot
34400,0.015519399999988082,builtin
34400,0.2811987999999985,mergesort-deques
34400,0.4869707999999946,mergesort-pointers
34400,0.3324053000000049,quicksort-midpivot
34400,0.3285562000000084,quicksort-randpivot
34500,0.01545719999998596,builtin
34500,0.2713366999999778,mergesort-deques
34500,0.43127110000000357,mergesort-pointers
34500,0.2833989000000088,quicksort-midpivot
34500,0.27923049999998284,quicksort-randpivot
34600,0.015271100000006754,builtin
34600,0.26517569999998614,mergesort-deques
34600,0.48025219999999536,mergesort-pointers
34600,0.2581232,quicksort-midpivot
34600,0.3311750000000018,quicksort-randpivot
34700,0.014421900000002097,builtin
34700,0.27332710000001725,mergesort-deques
34700,0.47075929999999744,mergesort-pointers
34700,0.42985380000004625,quicksort-midpivot
34700,0.30552620000003117,quicksort-randpivot
34800,0.017060300000025563,builtin
34800,0.279763800000012,mergesort-deques
34800,0.4388051000000246,mergesort-pointers
34800,0.2761348999999882,quicksort-midpivot
34800,0.30878239999998414,quicksort-randpivot
34900,0.014596700000026885,builtin
34900,0.2792899000000375,mergesort-deques
34900,0.48760160000000496,mergesort-pointers
34900,0.30018400000000156,quicksort-midpivot
34900,0.305505299999993,quicksort-randpivot
35000,0.02018980000002557,builtin
35000,0.3107924999999909,mergesort-deques
35000,0.6761891999999534,mergesort-pointers
35000,0.35145129999995106,quicksort-midpivot
35000,0.34628470000001244,quicksort-randpivot
35100,0.018015900000023066,builtin
35100,0.2955412000000024,mergesort-deques
35100,0.48552680000000237,mergesort-pointers
35100,0.30633940000001303,quicksort-midpivot
35100,0.32618139999999585,quicksort-randpivot
35200,0.014727499999992233,builtin
35200,0.30582599999996773,mergesort-deques
35200,0.45293579999997746,mergesort-pointers
35200,0.2789055000000076,quicksort-midpivot
35200,0.2668162999999595,quicksort-randpivot
35300,0.015228400000012243,builtin
35300,0.26982520000001387,mergesort-deques
35300,0.45561279999998305,mergesort-pointers
35300,0.30231950000001007,quicksort-midpivot
35300,0.3337639000000081,quicksort-randpivot
35400,0.017266300000017054,builtin
35400,0.27902569999997695,mergesort-deques
35400,0.4913640000000328,mergesort-pointers
35400,0.2935662000000434,quicksort-midpivot
35400,0.28655789999999115,quicksort-randpivot
35500,0.014695000000017444,builtin
35500,0.26662790000000314,mergesort-deques
35500,0.4574508000000037,mergesort-pointers
35500,0.29362390000000005,quicksort-midpivot
35500,0.2917644999999993,quicksort-randpivot
35600,0.01577649999995856,builtin
35600,0.27479969999996,mergesort-deques
35600,0.4466792000000055,mergesort-pointers
35600,0.2970136999999795,quicksort-midpivot
35600,0.2835011000000236,quicksort-randpivot
35700,0.014661100000012084,builtin
35700,0.25773650000002135,mergesort-deques
35700,0.46101420000002236,mergesort-pointers
35700,0.2989269000000263,quicksort-midpivot
35700,0.2916761999999835,quicksort-randpivot
35800,0.01468070000004218,builtin
35800,0.2751102000000287,mergesort-deques
35800,0.49234369999999217,mergesort-pointers
35800,0.39495130000000245,quicksort-midpivot
35800,0.35731060000000525,quicksort-randpivot
35900,0.023138799999969706,builtin
35900,0.37413559999998824,mergesort-deques
35900,0.4952284999999961,mergesort-pointers
35900,0.279581300000018,quicksort-midpivot
35900,0.29871020000001636,quicksort-randpivot
36000,0.01440130000003137,builtin
36000,0.2724979999999846,mergesort-deques
36000,0.45249099999995224,mergesort-pointers
36000,0.2876709999999889,quicksort-midpivot
36000,0.2877751999999987,quicksort-randpivot
36100,0.014715600000045015,builtin
36100,0.27981110000001763,mergesort-deques
36100,0.4622009999999932,mergesort-pointers
36100,0.2745948000000453,quicksort-midpivot
36100,0.2829747000000111,quicksort-randpivot
36200,0.016534699999965596,builtin
36200,0.23885189999998602,mergesort-deques
36200,0.43716769999997496,mergesort-pointers
36200,0.2942731999999637,quicksort-midpivot
36200,0.2799013000000059,quicksort-randpivot
36300,0.014924199999995835,builtin
36300,0.2674809999999752,mergesort-deques
36300,0.45901930000002267,mergesort-pointers
36300,0.2654380000000174,quicksort-midpivot
36300,0.2895968999999923,quicksort-randpivot
36400,0.015818400000000565,builtin
36400,0.25786420000002863,mergesort-deques
36400,0.44202419999999165,mergesort-pointers
36400,0.28712170000000015,quicksort-midpivot
36400,0.3076035999999931,quicksort-randpivot
36500,0.014733200000023317,builtin
36500,0.27133029999998826,mergesort-deques
36500,0.46423229999999194,mergesort-pointers
36500,0.29882499999996526,quicksort-midpivot
36500,0.3009627999999793,quicksort-randpivot
36600,0.015180799999995997,builtin
36600,0.2555449999999837,mergesort-deques
36600,0.4445908000000145,mergesort-pointers
36600,0.27949619999998276,quicksort-midpivot
36600,0.28465130000000727,quicksort-randpivot
36700,0.01515710000001036,builtin
36700,0.28176469999999654,mergesort-deques
36700,0.48121179999998276,mergesort-pointers
36700,0.3084019000000353,quicksort-midpivot
36700,0.2927583000000027,quicksort-randpivot
36800,0.014973800000007031,builtin
36800,0.25127990000004274,mergesort-deques
36800,0.44747259999996913,mergesort-pointers
36800,0.2747607999999673,quicksort-midpivot
36800,0.26537700000000086,quicksort-randpivot
36900,0.015523900000005142,builtin
36900,0.25558990000001813,mergesort-deques
36900,0.4517547000000377,mergesort-pointers
36900,0.29501940000000104,quicksort-midpivot
36900,0.27767330000000356,quicksort-randpivot
37000,0.015219299999955638,builtin
37000,0.25994009999999435,mergesort-deques
37000,0.49722690000004377,mergesort-pointers
37000,0.2673593000000096,quicksort-midpivot
37000,0.298245100000031,quicksort-randpivot
37100,0.015459600000042428,builtin
37100,0.2736760000000231,mergesort-deques
37100,0.4991566999999577,mergesort-pointers
37100,0.27430739999999787,quicksort-midpivot
37100,0.3023531000000048,quicksort-randpivot
37200,0.015645500000005086,builtin
37200,0.2782813999999689,mergesort-deques
37200,0.4720252999999843,mergesort-pointers
37200,0.2834470999999894,quicksort-midpivot
37200,0.2788922000000298,quicksort-randpivot
37300,0.015450799999996434,builtin
37300,0.3077053000000092,mergesort-deques
37300,0.4392368000000033,mergesort-pointers
37300,0.29194059999997535,quicksort-midpivot
37300,0.2780934000000457,quicksort-randpivot
37400,0.01524419999998372,builtin
37400,0.2840649000000326,mergesort-deques
37400,0.4826883000000066,mergesort-pointers
37400,0.28368019999999206,quicksort-midpivot
37400,0.2850851000000034,quicksort-randpivot
37500,0.015460899999993671,builtin
37500,0.27115519999995286,mergesort-deques
37500,0.4682194000000095,mergesort-pointers
37500,0.2982066999999802,quicksort-midpivot
37500,0.31278639999999314,quicksort-randpivot
37600,0.016295500000012453,builtin
37600,0.2671778000000131,mergesort-deques
37600,0.46671029999998837,mergesort-pointers
37600,0.28109579999994594,quicksort-midpivot
37600,0.2857579999999871,quicksort-randpivot
37700,0.015487500000006094,builtin
37700,0.2683860000000209,mergesort-deques
37700,0.4934449000000427,mergesort-pointers
37700,0.2854635000000485,quicksort-midpivot
37700,0.30767959999997174,quicksort-randpivot
37800,0.015647500000000036,builtin
37800,0.2879291000000421,mergesort-deques
37800,0.5001561000000265,mergesort-pointers
37800,0.3104274000000373,quicksort-midpivot
37800,0.301571899999999,quicksort-randpivot
37900,0.015783799999951498,builtin
37900,0.2636231999999836,mergesort-deques
37900,0.4718429999999785,mergesort-pointers
37900,0.2831641000000218,quicksort-midpivot
37900,0.2945344999999975,quicksort-randpivot
38000,0.015823500000010426,builtin
38000,0.26341589999998405,mergesort-deques
38000,0.48843930000003866,mergesort-pointers
38000,0.29198089999999866,quicksort-midpivot
38000,0.29106799999999566,quicksort-randpivot
38100,0.015945499999986623,builtin
38100,0.2664618999999675,mergesort-deques
38100,0.5259530999999811,mergesort-pointers
38100,0.28509199999996326,quicksort-midpivot
38100,0.2804176999999868,quicksort-randpivot
38200,0.017603699999995115,builtin
38200,0.26877170000000206,mergesort-deques
38200,0.5105924000000073,mergesort-pointers
38200,0.3308157000000165,quicksort-midpivot
38200,0.3009539999999902,quicksort-randpivot
38300,0.01614710000001196,builtin
38300,0.37496349999997847,mergesort-deques
38300,0.529512699999998,mergesort-pointers
38300,0.3227981,quicksort-midpivot
38300,0.3330208000000425,quicksort-randpivot
38400,0.01566480000002457,builtin
38400,0.30747889999997824,mergesort-deques
38400,0.5231246999999826,mergesort-pointers
38400,0.27459269999997105,quicksort-midpivot
38400,0.29291610000001356,quicksort-randpivot
38500,0.01583149999999023,builtin
38500,0.30876599999999144,mergesort-deques
38500,0.5391304999999988,mergesort-pointers
38500,0.31360140000003867,quicksort-midpivot
38500,0.3374491000000148,quicksort-randpivot
38600,0.016188499999998385,builtin
38600,0.262056599999994,mergesort-deques
38600,0.529712399999994,mergesort-pointers
38600,0.28498739999997724,quicksort-midpivot
38600,0.3120869999999627,quicksort-randpivot
38700,0.016211999999995896,builtin
38700,0.3009237999999641,mergesort-deques
38700,0.48095890000001873,mergesort-pointers
38700,0.2970162999999957,quicksort-midpivot
38700,0.2931570999999735,quicksort-randpivot
38800,0.01633339999995087,builtin
38800,0.28764280000001463,mergesort-deques
38800,0.4961497999999551,mergesort-pointers
38800,0.2982625000000212,quicksort-midpivot
38800,0.3009733999999753,quicksort-randpivot
38900,0.01603860000000168,builtin
38900,0.3023257000000399,mergesort-deques
38900,0.5102675999999633,mergesort-pointers
38900,0.29517759999998816,quicksort-midpivot
38900,0.31852610000004233,quicksort-randpivot
39000,0.016711499999985335,builtin
39000,0.2931513999999993,mergesort-deques
39000,0.49529840000002423,mergesort-pointers
39000,0.30696160000002237,quicksort-midpivot
39000,0.31376190000003135,quicksort-randpivot
39100,0.016047200000002704,builtin
39100,0.29609859999999344,mergesort-deques
39100,0.526680199999987,mergesort-pointers
39100,0.34140660000002754,quicksort-midpivot
39100,0.30775679999999284,quicksort-randpivot
39200,0.01632689999996728,builtin
39200,0.2741602000000398,mergesort-deques
39200,0.4996712999999886,mergesort-pointers
39200,0.28534970000004023,quicksort-midpivot
39200,0.3137431000000106,quicksort-randpivot
39300,0.016586299999971743,builtin
39300,0.2913409999999885,mergesort-deques
39300,0.5415042999999855,mergesort-pointers
39300,0.31857800000000225,quicksort-midpivot
39300,0.30688789999999244,quicksort-randpivot
39400,0.016380400000002737,builtin
39400,0.2806181000000265,mergesort-deques
39400,0.5479133000000047,mergesort-pointers
39400,0.330140799999981,quicksort-midpivot
39400,0.31895559999998113,quicksort-randpivot
39500,0.016469500000027892,builtin
39500,0.2810273000000052,mergesort-deques
39500,0.4843970000000013,mergesort-pointers
39500,0.2910976000000005,quicksort-midpivot
39500,0.30006809999997586,quicksort-randpivot
39600,0.016741499999966436,builtin
39600,0.26384820000004083,mergesort-deques
39600,0.5176979999999958,mergesort-pointers
39600,0.31454580000001897,quicksort-midpivot
39600,0.3298024000000055,quicksort-randpivot
39700,0.01622370000001183,builtin
39700,0.2873835999999983,mergesort-deques
39700,0.5236633999999754,mergesort-pointers
39700,0.3164386000000263,quicksort-midpivot
39700,0.3037583000000268,quicksort-randpivot
39800,0.01673870000001898,builtin
39800,0.29371510000004264,mergesort-deques
39800,0.5298471000000404,mergesort-pointers
39800,0.3217885000000251,quicksort-midpivot
39800,0.3117288999999914,quicksort-randpivot
39900,0.016433500000005097,builtin
39900,0.29902210000000196,mergesort-deques
39900,0.539434300000039,mergesort-pointers
39900,0.3200458000000026,quicksort-midpivot
39900,0.31574160000002394,quicksort-randpivot
40000,0.01662290000001576,builtin
40000,0.2855306000000155,mergesort-deques
40000,0.5289046999999982,mergesort-pointers
40000,0.2820855999999594,quicksort-midpivot
40000,0.30090629999995144,quicksort-randpivot
40100,0.02249810000000707,builtin
40100,0.3002988000000073,mergesort-deques
40100,0.5135075000000029,mergesort-pointers
40100,0.3480928999999833,quicksort-midpivot
40100,0.49105819999999767,quicksort-randpivot
40200,0.016776800000002368,builtin
40200,0.2857852000000207,mergesort-deques
40200,0.5061069000000202,mergesort-pointers
40200,0.3107709000000227,quicksort-midpivot
40200,0.3244987000000492,quicksort-randpivot
40300,0.016751900000031128,builtin
40300,0.3099852999999939,mergesort-deques
40300,0.4964352000000076,mergesort-pointers
40300,0.3126644999999826,quicksort-midpivot
40300,0.3464379000000122,quicksort-randpivot
40400,0.01692489999999225,builtin
40400,0.3014888999999812,mergesort-deques
40400,0.5477146000000062,mergesort-pointers
40400,0.31394590000002154,quicksort-midpivot
40400,0.3291591999999923,quicksort-randpivot
40500,0.01691580000004933,builtin
40500,0.27821890000001304,mergesort-deques
40500,0.5612309999999638,mergesort-pointers
40500,0.32272270000004255,quicksort-midpivot
40500,0.3115480999999818,quicksort-randpivot
40600,0.016773099999966234,builtin
40600,0.3112881999999786,mergesort-deques
40600,0.5350990000000024,mergesort-pointers
40600,0.31999919999998383,quicksort-midpivot
40600,0.35628719999999703,quicksort-randpivot
40700,0.01682949999997163,builtin
40700,0.297857600000043,mergesort-deques
40700,0.5257078000000206,mergesort-pointers
40700,0.3287836000000084,quicksort-midpivot
40700,0.3297623999999928,quicksort-randpivot
40800,0.01977479999999332,builtin
40800,0.46261549999996987,mergesort-deques
40800,0.5429935000000228,mergesort-pointers
40800,0.31588780000004135,quicksort-midpivot
40800,0.32809379999997645,quicksort-randpivot
40900,0.0171224000000052,builtin
40900,0.35116669999996475,mergesort-deques
40900,0.5527040999999713,mergesort-pointers
40900,0.31408829999998034,quicksort-midpivot
40900,0.34100360000002183,quicksort-randpivot
41000,0.016849100000001727,builtin
41000,0.30522860000002083,mergesort-deques
41000,0.5330921999999987,mergesort-pointers
41000,0.3179425000000151,quicksort-midpivot
41000,0.32289570000000367,quicksort-randpivot
41100,0.01721989999998641,builtin
41100,0.31335630000000947,mergesort-deques
41100,0.5547358999999688,mergesort-pointers
41100,0.3206952999999544,quicksort-midpivot
41100,0.3128817999999569,quicksort-randpivot
41200,0.017201999999997497,builtin
41200,0.28735430000000406,mergesort-deques
41200,0.5463503000000287,mergesort-pointers
41200,0.29903760000001967,quicksort-midpivot
41200,0.356454900000017,quicksort-randpivot
41300,0.0175258999999528,builtin
41300,0.3788961999999856,mergesort-deques
41300,0.5696565000000078,mergesort-pointers
41300,0.36610829999995076,quicksort-midpivot
41300,0.3999213000000168,quicksort-randpivot
41400,0.023097800000016377,builtin
41400,0.3412680999999793,mergesort-deques
41400,0.5714750999999865,mergesort-pointers
41400,0.374350800000002,quicksort-midpivot
41400,0.349250599999948,quicksort-randpivot
